Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-02-22,2.9,3.08,2.79,3.08,13120
2022-02-23,3.07,3.07,2.95,2.95,4902
2022-02-24,2.85,2.85,2.44,2.6,44591
2022-02-25,2.5,2.85,2.5,2.8,76238
2022-02-28,2.8,2.8,2.6,2.75,13967
2022-03-01,2.8,2.8,2.7,2.7,10360
2022-03-02,2.7,2.74,2.46,2.6,15703
2022-03-03,2.5,2.6,2.305,2.6,22843
2022-03-04,2.5,2.6,2.5,2.58,4462
2022-03-07,2.5,2.6,2.5,2.58,6553
2022-03-08,2.51,2.6,2.41,2.6,11457
2022-03-09,2.52,2.8,2.52,2.6,15694
2022-03-10,2.6,2.74,2.55,2.64,19754
2022-03-11,2.7,2.81,2.63,2.8,45300
2022-03-14,2.8,2.9,2.8,2.8,16195
2022-03-15,2.8,2.8,2.7,2.8,8700
2022-03-16,2.8,2.8,2.72,2.8,2532
2022-03-17,2.8,2.92,2.73,2.76,23323
2022-03-18,2.8,2.8,2.74,2.78,2391
2022-03-21,2.79,2.9,2.77,2.77,12255
2022-03-22,2.77,2.82,2.73,2.8,12184
2022-03-23,2.8,2.84,2.75,2.75,11600
2022-03-24,2.76,2.84,2.66,2.66,17192
2022-03-25,2.7,3.1,2.7,2.88,64750
2022-03-28,2.88,3.085,2.8,3.04,18161
2022-03-29,3.07,3.07,2.9,3,14457
2022-03-30,3,3,2.905,2.98,1880
2022-03-31,2.98,2.98,2.88,2.955,6506
2022-04-01,2.96,2.96,2.96,2.96,1805
2022-04-04,2.95,2.95,2.62,2.8,42007
2022-04-05,2.88,2.88,2.8,2.81,5794
2022-04-06,2.865,2.865,2.66,2.75,9638
2022-04-07,2.795,2.795,2.75,2.75,2278
2022-04-08,2.72,2.79,2.69,2.785,2836
2022-04-11,2.785,2.785,2.685,2.69,1514
2022-04-12,2.78,2.79,2.62,2.62,9235
2022-04-13,2.65,2.7,2.6,2.69,3410
2022-04-14,2.61,2.7,2.61,2.7,6004
2022-04-19,2.75,2.75,2.67,2.67,2340
2022-04-20,2.73,2.73,2.66,2.7,3401
2022-04-21,2.74,2.74,2.6,2.65,11495
2022-04-22,2.65,2.65,2.5,2.59,12515
2022-04-25,2.5,2.57,2.5,2.5,3302
2022-04-26,2.55,2.68,2.5,2.61,12278
2022-04-27,2.67,2.67,2.5,2.55,5629
2022-04-28,2.51,2.55,2.41,2.49,14590
2022-04-29,2.41,2.48,2.33,2.35,8056
2022-05-02,2.35,2.35,2.29,2.34,8368
2022-05-04,2.32,2.32,2.3,2.31,3620
2022-05-05,2.29,2.3,2.29,2.29,540
2022-05-06,2.29,2.32,2.21,2.3,6981
2022-05-09,2.3,2.3,2.18,2.25,11481
2022-05-10,2.25,2.25,2.1,2.1,11241
2022-05-11,2.1,2.1,1.9,1.9,23471
2022-05-12,1.9,1.98,1.82,1.98,8913
2022-05-13,1.9,2,1.9,2,1657
2022-05-16,2,2.1,1.95,2.1,15843
2022-05-17,2.1,2.1,1.98,2.01,22491
2022-05-18,2.01,2.07,2,2.07,4497
2022-05-19,2.07,2.07,2,2,2276
2022-05-20,2.06,2.24,2,2.06,31450
2022-05-23,1.92,1.99,1.91,1.975,16896
2022-05-24,1.97,1.98,1.965,1.98,7019
2022-05-25,1.95,2.05,1.95,2.03,4539
2022-05-26,2,2,1.92,1.98,6638
2022-05-27,1.93,1.98,1.93,1.98,3422
2022-05-30,1.94,2.04,1.93,1.93,6004
2022-05-31,1.98,2.15,1.93,2,24502
2022-06-01,2.07,2.07,2,2,6762
2022-06-02,2,2.02,2,2,313
2022-06-03,2.01,2.01,1.96,1.96,1527
2022-06-06,1.975,1.98,1.96,1.96,400
2022-06-07,1.97,1.98,1.835,1.93,5323
2022-06-08,1.835,1.93,1.835,1.93,1780
2022-06-09,1.93,1.93,1.8,1.895,12302
2022-06-10,1.895,1.9,1.81,1.895,3609
2022-06-13,1.88,1.9,1.815,1.88,2986
2022-06-14,1.805,1.85,1.805,1.85,301
2022-06-15,1.875,1.88,1.81,1.88,1911
2022-06-17,1.82,1.97,1.82,1.95,15184
2022-06-20,1.95,1.95,1.9,1.95,2683
2022-06-21,1.93,1.95,1.74,1.8,18923
2022-06-22,1.76,1.815,1.615,1.68,22899
2022-06-23,1.68,1.68,1.48,1.57,27680
2022-06-24,1.57,1.645,1.48,1.54,28465
2022-06-27,1.54,1.54,1.44,1.45,15282
2022-06-28,1.45,1.5,1.4,1.4,33771
2022-06-29,1.41,1.445,1.3,1.35,16397
2022-06-30,1.39,1.4,1.32,1.39,2612
2022-07-01,1.39,1.4,1.3,1.32,15576
2022-07-04,1.4,1.45,1.4,1.44,7985
2022-07-05,1.45,1.5,1.44,1.44,11694
2022-07-06,1.42,1.46,1.3,1.4,25930
2022-07-07,1.4,1.5,1.4,1.48,13644
2022-07-08,1.43,1.48,1.43,1.48,6014
2022-07-11,1.48,1.48,1.44,1.48,7604
2022-07-12,1.48,1.48,1.47,1.48,1150
2022-07-13,1.48,1.5,1.45,1.5,5587
2022-07-14,1.5,1.5,1.4,1.5,8363
2022-07-15,1.5,1.5,1.45,1.5,8426
2022-07-18,1.46,1.5,1.46,1.5,8802
2022-07-19,1.5,1.6,1.5,1.5,12649
2022-07-20,1.5,1.5,1.46,1.5,4287
2022-07-21,1.55,1.55,1.55,1.55,126
2022-07-22,1.55,1.65,1.55,1.57,11184
2022-07-25,1.57,1.64,1.55,1.63,12964
2022-07-26,1.63,1.65,1.55,1.55,11754
2022-07-27,1.6,1.635,1.58,1.58,5123
2022-07-28,1.62,1.62,1.62,1.62,666
2022-07-29,1.615,1.62,1.565,1.565,2583
2022-08-01,1.6,1.6,1.57,1.57,1380
2022-08-02,1.58,1.63,1.57,1.6,6361
2022-08-03,1.58,2.09,1.58,2.09,119389
2022-08-04,2.17,2.3,1.96,1.975,146049
2022-08-05,2,2,1.8,1.8,22966
2022-08-08,1.795,1.945,1.795,1.94,19716
2022-08-09,1.94,1.94,1.85,1.85,3522
2022-08-10,1.89,1.92,1.89,1.92,5364
2022-08-11,1.95,1.95,1.9,1.94,4616
2022-08-12,1.95,2.28,1.9,2.23,65923
2022-08-16,2.26,2.72,2.26,2.62,170997
2022-08-17,2.7,2.9,2.45,2.48,223844
2022-08-18,2.45,2.5,2.33,2.4,37894
2022-08-19,2.36,2.67,2.35,2.57,34548
2022-08-22,2.59,2.59,2.47,2.48,22940
2022-08-23,2.47,2.62,2.44,2.62,23137
2022-08-24,2.64,2.75,2.38,2.4,80279
2022-08-25,2.38,2.58,2.35,2.35,51595
2022-08-26,2.37,2.51,2.2,2.29,60957
2022-08-29,2.25,2.25,2.1,2.2,19525
2022-08-30,2.16,2.27,2.16,2.27,11675
2022-08-31,2.27,2.27,2.22,2.27,2977
2022-09-01,2.2,2.2,2.1,2.14,7753
2022-09-02,2.14,2.14,2.1,2.14,1944
2022-09-05,2.14,2.2,2.07,2.19,8963
2022-09-06,2.2,2.2,2.11,2.19,3548
2022-09-07,2.19,2.19,2.1,2.11,4257
2022-09-08,2.11,2.14,2.05,2.05,15526
2022-09-09,2.04,2.1,2.01,2.1,6534
2022-09-12,2.06,2.1,2.03,2.05,2953
2022-09-13,2.06,2.1,2,2.09,14698
2022-09-14,2.02,2.02,1.92,2,9726
2022-09-15,1.96,1.965,1.92,1.965,3369
2022-09-16,1.965,1.965,1.93,1.965,1091
2022-09-19,1.965,2,1.925,2,539
2022-09-20,1.99,1.99,1.9,1.9,4740
2022-09-21,1.85,1.9,1.82,1.9,2133
2022-09-22,1.86,1.86,1.82,1.86,1478
2022-09-23,1.85,1.85,1.72,1.72,17407
2022-09-26,1.72,1.72,1.62,1.66,12087
2022-09-27,1.68,1.72,1.66,1.71,10614
2022-09-28,1.71,1.72,1.62,1.72,2423
2022-09-29,1.715,1.715,1.63,1.69,780
2022-09-30,1.63,1.72,1.62,1.695,4016
2022-10-03,1.7,1.71,1.63,1.71,1583
2022-10-04,1.63,1.8,1.62,1.8,11505
2022-10-05,1.79,1.8,1.615,1.69,24324
2022-10-06,1.69,1.69,1.64,1.69,2902
2022-10-07,1.69,1.7,1.62,1.695,3743
2022-10-10,1.6,1.7,1.6,1.64,18666
2022-10-11,1.64,1.68,1.635,1.675,2198
2022-10-12,1.6,1.75,1.6,1.75,17810
2022-10-13,1.745,1.75,1.66,1.75,1184
2022-10-14,1.75,1.75,1.75,1.75,1777
2022-10-17,1.715,1.75,1.685,1.73,2808
2022-10-18,1.72,1.735,1.66,1.735,4588
2022-10-19,1.72,1.745,1.67,1.67,2540
2022-10-20,1.74,1.74,1.665,1.735,2745
2022-10-21,1.735,1.735,1.72,1.72,2147
2022-10-24,1.665,1.73,1.665,1.73,191
2022-10-25,1.73,1.73,1.715,1.73,3149
2022-10-26,1.7,1.7,1.7,1.7,2692
2022-10-27,1.695,1.7,1.65,1.655,3510
2022-10-28,1.655,1.7,1.655,1.7,2384
2022-10-31,1.7,1.75,1.655,1.75,11573
2022-11-02,1.685,1.84,1.685,1.76,8095
2022-11-03,1.8,1.8,1.72,1.74,4674
2022-11-04,1.73,1.76,1.73,1.76,4083
2022-11-07,1.73,1.89,1.7,1.88,55287
2022-11-08,1.875,2,1.84,1.98,20684
2022-11-09,1.98,2.17,1.945,2.13,29542
2022-11-10,2.13,2.13,1.9,1.9,24114
2022-11-14,1.94,2.12,1.94,2.08,24774
2022-11-15,2.05,2.07,1.9,1.925,48760
2022-11-16,1.92,1.95,1.78,1.835,37379
2022-11-17,1.835,1.89,1.805,1.885,8351
2022-11-18,1.885,1.89,1.8,1.8,24855
2022-11-21,1.8,1.8,1.7,1.77,15918
2022-11-22,1.75,1.845,1.75,1.845,7667
2022-11-23,1.77,1.845,1.77,1.805,5081
2022-11-24,1.765,1.81,1.765,1.81,5932
2022-11-25,1.765,1.825,1.75,1.75,5808
2022-11-28,1.82,1.85,1.755,1.81,14413
2022-11-29,1.82,1.82,1.8,1.8,2021
2022-11-30,1.78,1.82,1.75,1.8,5364
2022-12-01,1.75,1.8,1.67,1.73,12639
2022-12-02,1.75,1.75,1.67,1.74,10772
2022-12-05,1.74,1.74,1.675,1.73,3614
2022-12-06,1.7,1.73,1.7,1.73,1245
2022-12-07,1.7,1.715,1.7,1.715,1970
2022-12-08,1.71,1.715,1.675,1.675,1264
2022-12-09,1.7,1.71,1.67,1.67,4883
2022-12-12,1.67,1.71,1.65,1.71,3680
2022-12-13,1.7,1.7,1.53,1.64,44900
2022-12-14,1.55,1.65,1.55,1.64,5314
2022-12-15,1.62,1.62,1.58,1.62,4973
2022-12-16,1.605,1.605,1.6,1.6,2455
2022-12-19,1.55,1.6,1.455,1.515,21930
2022-12-20,1.5,1.55,1.5,1.55,5851
2022-12-21,1.55,1.55,1.49,1.49,8490
2022-12-22,1.49,1.495,1.455,1.46,11542
2022-12-23,1.47,1.6,1.455,1.515,16436
2022-12-27,1.515,1.59,1.5,1.585,45549
2022-12-28,1.505,1.58,1.505,1.56,24707
2022-12-29,1.51,1.58,1.5,1.5,97411
2022-12-30,1.5,1.56,1.48,1.53,35565
2023-01-02,1.57,1.595,1.46,1.5,44159
2023-01-03,1.5,1.545,1.5,1.54,62776
2023-01-04,1.52,1.545,1.49,1.52,57548
2023-01-05,1.52,1.52,1.5,1.51,23413
2023-01-09,1.525,1.565,1.4,1.5,68958
2023-01-10,1.5,1.5,1.49,1.495,17741
2023-01-11,1.495,1.495,1.475,1.495,10742
2023-01-12,1.49,1.5,1.405,1.495,130351
2023-01-13,1.495,1.535,1.475,1.52,24162
2023-01-16,1.52,1.52,1.49,1.5,15230
2023-01-17,1.5,1.535,1.49,1.5,27322
2023-01-18,1.49,1.5,1.49,1.5,4226
2023-01-19,1.5,1.5,1.49,1.5,9680
2023-01-20,1.5,1.5,1.48,1.48,9182
2023-01-23,1.5,1.515,1.48,1.49,4388
2023-01-24,1.515,1.53,1.49,1.5,45169
2023-01-25,1.49,1.52,1.48,1.48,13517
2023-01-26,1.5,1.5,1.48,1.5,1144
2023-01-27,1.5,1.51,1.485,1.5,18161
2023-01-30,1.5,1.515,1.48,1.51,5622
2023-01-31,1.51,1.51,1.5,1.5,16907
2023-02-01,1.515,1.515,1.5,1.5,3105
2023-02-02,1.5,1.52,1.48,1.52,10452
2023-02-03,1.515,1.52,1.45,1.51,31932
2023-02-06,1.515,1.55,1.48,1.48,35845
2023-02-07,1.53,1.53,1.48,1.525,3386
2023-02-08,1.515,1.515,1.47,1.48,23697
2023-02-09,1.49,1.525,1.49,1.52,5009
2023-02-10,1.5,1.5,1.45,1.49,22272
2023-02-13,1.48,1.495,1.465,1.49,6161
2023-02-14,1.48,1.49,1.46,1.465,11103
2023-02-15,1.48,1.485,1.445,1.47,8967
2023-02-16,1.47,1.47,1.445,1.445,10697
2023-02-17,1.465,1.49,1.45,1.49,7187
2023-02-20,1.5,1.52,1.46,1.52,27879
2023-02-21,1.5,1.525,1.47,1.5,9377
2023-02-22,1.52,1.54,1.48,1.5,7975
2023-02-23,1.535,1.535,1.48,1.51,8312
2023-02-24,1.515,1.52,1.485,1.5,14161
2023-02-27,1.51,1.51,1.5,1.5,1779
2023-02-28,1.51,1.51,1.48,1.51,5001
2023-03-01,1.5,1.51,1.48,1.51,5816
2023-03-02,1.48,1.51,1.48,1.505,1410
2023-03-03,1.505,1.515,1.505,1.515,1874
2023-03-06,1.515,1.515,1.465,1.47,6640
2023-03-07,1.505,1.505,1.475,1.475,384
2023-03-08,1.49,1.5,1.475,1.48,4211
2023-03-09,1.475,1.525,1.475,1.5,19712
2023-03-10,1.5,1.5,1.475,1.5,9422
2023-03-13,1.5,1.5,1.455,1.455,9892
2023-03-14,1.49,1.5,1.48,1.49,8158
2023-03-15,1.49,1.49,1.465,1.47,3943
2023-03-16,1.46,1.49,1.455,1.455,6953
2023-03-17,1.465,1.48,1.45,1.48,3624
2023-03-20,1.45,1.5,1.45,1.48,14917
2023-03-21,1.46,1.46,1.45,1.45,10502
2023-03-22,1.455,1.48,1.425,1.475,6682
2023-03-23,1.425,1.475,1.425,1.45,671
2023-03-24,1.43,1.475,1.415,1.47,5672
2023-03-27,1.47,1.47,1.4,1.47,14199
2023-03-28,1.41,1.495,1.41,1.495,11361
2023-03-29,1.45,1.47,1.4,1.4,23894
2023-03-30,1.35,1.455,1.35,1.44,13180
2023-03-31,1.445,1.45,1.4,1.45,3365
2023-04-03,1.47,1.475,1.4,1.4,20545
2023-04-04,1.37,1.4,1.35,1.4,3067
2023-04-05,1.395,1.395,1.35,1.35,9084
2023-04-06,1.35,1.39,1.32,1.38,11553
2023-04-11,1.39,1.39,1.32,1.34,6586
2023-04-12,1.34,1.34,1.3,1.32,5488
2023-04-13,1.32,1.32,1.28,1.29,21328
2023-04-14,1.29,1.3,1.225,1.275,21255
2023-04-17,1.27,1.27,1.22,1.245,14602
2023-04-18,1.245,1.275,1.24,1.275,15617
2023-04-19,1.3,1.3,1.24,1.3,10475
2023-04-20,1.29,1.3,1.29,1.3,7117
2023-04-21,1.3,1.3,1.25,1.3,3200
2023-04-24,1.3,1.3,1.2,1.2,5687
2023-04-25,1.245,1.37,1.245,1.37,16719
2023-04-26,1.38,1.49,1.37,1.465,37264
2023-04-27,1.45,1.45,1.34,1.4,30508
2023-04-28,1.35,1.39,1.3,1.38,43392
2023-05-02,1.31,1.375,1.31,1.375,910
2023-05-04,1.31,1.37,1.27,1.37,8516
2023-05-05,1.37,1.37,1.3,1.365,6674
2023-05-08,1.37,1.37,1.3,1.32,12908
2023-05-09,1.3,1.35,1.3,1.35,3437
2023-05-10,1.34,1.36,1.31,1.36,3891
2023-05-11,1.3,1.36,1.3,1.36,21259
2023-05-12,1.31,1.355,1.3,1.355,1903
2023-05-15,1.35,1.35,1.29,1.3,15398
2023-05-16,1.3,1.3,1.27,1.3,27835
2023-05-17,1.275,1.3,1.25,1.3,8630
2023-05-18,1.3,1.35,1.25,1.35,18260
2023-05-19,1.255,1.345,1.255,1.3,549
2023-05-22,1.3,1.34,1.3,1.31,4392
2023-05-23,1.31,1.36,1.3,1.36,20885
2023-05-24,1.36,1.38,1.305,1.32,4050
2023-05-25,1.38,1.4,1.3,1.39,17434
2023-05-26,1.33,1.35,1.315,1.35,2340
2023-05-29,1.34,1.35,1.34,1.34,6896
2023-05-30,1.31,1.31,1.255,1.3,15804
2023-05-31,1.3,1.3,1.26,1.3,2482
2023-06-01,1.29,1.3,1.26,1.3,2435
2023-06-02,1.3,1.3,1.265,1.3,6630
2023-06-05,1.3,1.3,1.26,1.27,16287
2023-06-06,1.29,1.29,1.28,1.28,1639
2023-06-07,1.26,1.31,1.26,1.3,6928
2023-06-09,1.3,1.34,1.3,1.31,27527
2023-06-12,1.31,1.36,1.31,1.34,4816
2023-06-13,1.345,1.35,1.3,1.34,2937
2023-06-14,1.3,1.41,1.3,1.395,10227
2023-06-15,1.37,1.4,1.37,1.37,2221
2023-06-16,1.37,1.38,1.35,1.38,4486
2023-06-19,1.4,1.4,1.35,1.35,17971
2023-06-20,1.35,1.43,1.35,1.43,15724
2023-06-21,1.43,1.43,1.34,1.395,46550
2023-06-22,1.35,1.4,1.35,1.4,4946
2023-06-23,1.435,1.44,1.37,1.435,18281
2023-06-26,1.42,1.435,1.35,1.35,62851
2023-06-27,1.35,1.35,1.32,1.34,3817
2023-06-28,1.34,1.35,1.32,1.35,1366
2023-06-29,1.315,1.35,1.315,1.35,1223
2023-06-30,1.31,1.35,1.31,1.35,235
2023-07-03,1.35,1.35,1.35,1.35,324
2023-07-04,1.345,1.35,1.315,1.35,698
2023-07-05,1.35,1.35,1.32,1.35,2505
2023-07-06,1.35,1.35,1.32,1.32,18547
2023-07-07,1.32,1.35,1.3,1.3,43703
2023-07-10,1.3,1.36,1.29,1.29,13081
2023-07-11,1.3,1.36,1.3,1.36,14409
2023-07-12,1.36,1.36,1.32,1.33,7077
2023-07-13,1.33,1.35,1.3,1.345,26691
2023-07-14,1.345,1.35,1.3,1.31,4132
2023-07-17,1.33,1.35,1.31,1.33,2100
2023-07-18,1.33,1.36,1.33,1.33,5449
2023-07-19,1.36,1.38,1.33,1.33,11241
2023-07-20,1.375,1.375,1.33,1.33,988
2023-07-21,1.34,1.37,1.33,1.365,2273
2023-07-24,1.33,1.37,1.33,1.37,5151
2023-07-25,1.36,1.4,1.34,1.4,10404
2023-07-26,1.39,1.4,1.34,1.39,2490
2023-07-27,1.39,1.45,1.355,1.4,28274
2023-07-28,1.43,1.835,1.4,1.7,260269
2023-07-31,1.7,1.82,1.58,1.66,89050
2023-08-01,1.7,1.7,1.61,1.61,16764
2023-08-02,1.6,2.12,1.6,2.12,151704
2023-08-03,2.29,2.37,1.92,2.05,287825
2023-08-04,2.05,2.23,2.05,2.18,59152
2023-08-07,2.2,2.2,2,2.05,39838
2023-08-08,2.07,2.07,1.8,1.82,146582
2023-08-09,1.82,1.93,1.75,1.845,38781
2023-08-10,1.845,1.89,1.765,1.84,13256
2023-08-11,1.84,1.85,1.75,1.84,14406
2023-08-14,1.84,1.845,1.75,1.8,18379
2023-08-16,1.815,1.815,1.65,1.65,22977
2023-08-17,1.65,1.73,1.55,1.6,40923
2023-08-18,1.62,1.65,1.32,1.45,82628
2023-08-21,1.45,1.75,1.45,1.69,169562
2023-08-22,1.7,2.05,1.67,1.965,197621
2023-08-23,1.995,2.25,1.88,2.08,303779
2023-08-24,2.08,2.19,1.895,1.92,77544
2023-08-25,1.895,1.9,1.815,1.895,40423
2023-08-28,1.895,1.97,1.89,1.9,11099
2023-08-29,1.9,1.95,1.9,1.91,11492
2023-08-30,1.93,1.95,1.82,1.88,7993
2023-08-31,1.91,1.95,1.9,1.91,15528
2023-09-01,1.95,1.95,1.88,1.95,6718
2023-09-04,1.95,1.96,1.86,1.95,7113
2023-09-05,1.95,1.95,1.87,1.87,4550
2023-09-06,1.87,1.9,1.86,1.9,8074
2023-09-07,1.845,1.895,1.845,1.885,9279
2023-09-08,1.83,1.87,1.8,1.82,9563
2023-09-11,1.8,1.9,1.8,1.875,11468
2023-09-12,1.88,1.88,1.755,1.8,22511
2023-09-13,1.795,1.84,1.795,1.83,12431
2023-09-14,1.82,1.83,1.8,1.83,415
2023-09-15,1.83,1.9,1.8,1.815,7253
2023-09-18,1.815,1.895,1.81,1.845,10518
2023-09-19,1.815,1.85,1.815,1.815,3754
2023-09-20,1.8,1.85,1.8,1.85,15087
2023-09-21,1.85,1.85,1.8,1.84,6594
2023-09-22,1.8,1.84,1.8,1.8,2687
2023-09-25,1.8,1.84,1.8,1.8,11307
2023-09-26,1.75,1.83,1.75,1.825,7558
2023-09-27,1.75,1.825,1.75,1.815,896
2023-09-28,1.795,1.8,1.7,1.75,9484
2023-09-29,1.7,1.82,1.69,1.82,20485
2023-10-02,1.8,1.8,1.76,1.78,724
2023-10-03,1.8,1.81,1.8,1.81,16358
2023-10-04,1.81,1.81,1.7,1.72,9125
2023-10-05,1.72,1.72,1.65,1.65,15833
2023-10-06,1.7,1.7,1.6,1.6,7770
2023-10-09,1.6,1.695,1.6,1.65,685
2023-10-10,1.65,1.65,1.6,1.65,3193
2023-10-11,1.65,1.65,1.56,1.565,5645
2023-10-12,1.57,1.57,1.57,1.57,4010
2023-10-13,1.56,1.6,1.525,1.56,6618
2023-10-16,1.6,1.6,1.5,1.59,4918
2023-10-17,1.55,1.59,1.5,1.51,10034
2023-10-18,1.54,1.59,1.53,1.53,4566
2023-10-19,1.53,1.59,1.52,1.575,4401
2023-10-20,1.575,1.6,1.43,1.5,10352
2023-10-23,1.5,1.5,1.435,1.5,4865
2023-10-24,1.47,1.5,1.42,1.5,5589
2023-10-25,1.42,1.5,1.42,1.495,3931
2023-10-26,1.495,1.495,1.495,1.495,799
2023-10-27,1.495,1.495,1.435,1.435,1202
2023-10-30,1.435,1.6,1.435,1.6,20704
2023-10-31,1.6,1.6,1.565,1.565,571
2023-11-02,1.55,1.55,1.55,1.55,950
2023-11-03,1.52,1.52,1.5,1.5,18043
2023-11-06,1.5,1.52,1.5,1.52,6215
2023-11-07,1.55,1.55,1.5,1.54,15994
2023-11-08,1.54,1.595,1.54,1.595,26965
2023-11-09,1.6,1.72,1.595,1.69,18147
2023-11-10,1.7,1.7,1.605,1.69,2310
2023-11-13,1.62,1.65,1.62,1.64,373
2023-11-14,1.65,1.65,1.65,1.65,534
2023-11-15,1.6,1.65,1.6,1.61,3103
2023-11-16,1.62,1.65,1.6,1.65,3285
2023-11-17,1.65,1.65,1.56,1.6,8823
2023-11-20,1.6,1.69,1.6,1.63,5789
2023-11-21,1.64,1.64,1.6,1.61,10313
2023-11-22,1.6,1.66,1.6,1.615,6350
2023-11-23,1.65,1.675,1.6,1.6,23674
2023-11-24,1.605,1.66,1.605,1.655,1620
2023-11-27,1.655,1.69,1.615,1.62,1614
2023-11-28,1.615,1.66,1.615,1.66,1469
2023-11-29,1.66,1.67,1.615,1.65,4711
2023-11-30,1.645,1.685,1.53,1.6,28443
2023-12-01,1.6,1.6,1.545,1.55,6182
2023-12-04,1.55,1.6,1.545,1.56,12540
2023-12-05,1.56,1.595,1.55,1.55,6388
2023-12-06,1.56,1.595,1.56,1.595,3472
2023-12-07,1.56,1.595,1.56,1.595,3225
2023-12-08,1.59,1.59,1.56,1.57,5471
2023-12-11,1.57,1.57,1.55,1.57,16088
2023-12-12,1.56,1.57,1.55,1.56,9022
2023-12-13,1.56,1.56,1.54,1.54,12579
2023-12-14,1.54,1.69,1.54,1.69,10590
2023-12-15,1.69,1.69,1.6,1.62,2977
2023-12-18,1.62,1.65,1.6,1.62,2787
2023-12-19,1.62,1.65,1.6,1.615,3271
2023-12-20,1.615,1.63,1.6,1.605,1276
2023-12-21,1.605,1.65,1.605,1.62,1175
2023-12-22,1.64,1.64,1.52,1.57,28512
2023-12-27,1.57,1.57,1.505,1.525,41865
2023-12-28,1.52,1.555,1.52,1.525,5842
2023-12-29,1.525,1.57,1.52,1.57,6035
2024-01-02,1.57,1.6,1.57,1.58,3940
2024-01-03,1.58,1.66,1.58,1.645,6614
2024-01-04,1.645,1.68,1.605,1.675,7247
2024-01-05,1.605,1.605,1.6,1.605,1738
2024-01-08,1.605,1.605,1.57,1.57,5148
2024-01-09,1.6,1.6,1.57,1.6,4396
2024-01-10,1.6,1.6,1.57,1.6,1458
2024-01-11,1.6,1.6,1.56,1.56,3004
2024-01-12,1.57,1.6,1.56,1.56,3680
2024-01-15,1.56,1.56,1.56,1.56,650
2024-01-16,1.56,1.56,1.55,1.56,1272
2024-01-17,1.56,1.56,1.56,1.56,1887
2024-01-18,1.55,1.6,1.55,1.6,335
2024-01-19,1.595,1.6,1.595,1.6,794
