Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-07-18,3.03,3.05,2.95,3.04,24269
2016-07-19,2.94,3.04,2.93,3.01,13114
2016-07-20,3.1,3.1,2.85,3.07,13219
2016-07-21,3.07,3.07,3,3,670
2016-07-22,3,3,2.95,3,6440
2016-07-25,3.03,3.07,3,3,21843
2016-07-26,3.1,3.45,3.1,3.27,229741
2016-07-27,3.27,3.5,3.25,3.5,232545
2016-07-28,3.4,3.51,3.33,3.51,175496
2016-07-29,3.5,3.6,3.47,3.6,55519
2016-08-01,3.61,3.62,3.46,3.46,8208
2016-08-02,3.65,3.65,3.45,3.45,13136
2016-08-03,3.41,3.52,3.41,3.52,430
2016-08-04,3.52,3.7,3.5,3.62,10686
2016-08-05,3.7,3.71,3.63,3.69,12344
2016-08-08,3.72,3.79,3.58,3.7,70264
2016-08-09,3.76,3.82,3.76,3.77,30084
2016-08-10,3.77,3.83,3.72,3.8,8873
2016-08-11,3.8,3.8,3.66,3.66,5173
2016-08-12,3.72,3.72,3.65,3.65,3093
2016-08-16,3.6,3.7,3.6,3.6,1950
2016-08-17,3.6,3.6,3.49,3.58,5665
2016-08-18,3.58,3.58,3.48,3.52,8320
2016-08-19,3.52,3.52,3.5,3.52,990
2016-08-22,3.5,3.5,3.43,3.5,1167
2016-08-23,3.5,3.5,3.17,3.45,26449
2016-08-24,3.5,3.5,3.45,3.49,6837
2016-08-25,3.35,3.49,3.35,3.49,3262
2016-08-26,3.48,3.49,3.34,3.35,8447
2016-08-29,3.36,3.5,3.36,3.5,5791
2016-08-30,3.49,3.52,3.49,3.5,32696
2016-08-31,3.59,3.59,3.47,3.47,390
2016-09-01,3.59,3.59,3.59,3.59,2
2016-09-02,3.55,3.69,3.55,3.69,6794
2016-09-05,3.69,3.69,3.64,3.65,5765
2016-09-06,3.69,3.69,3.55,3.67,3644
2016-09-07,3.6,3.62,3.6,3.62,3147
2016-09-08,3.69,3.7,3.64,3.7,441393
2016-09-09,3.7,3.7,3.45,3.45,9045
2016-09-12,3.5,3.5,3.5,3.5,3
2016-09-13,3.5,3.5,3.5,3.5,2331
2016-09-14,3.43,3.5,3.43,3.5,2890
2016-09-15,3.4,3.5,3.4,3.5,3626
2016-09-16,3.48,3.48,3.2,3.25,17019
2016-09-19,3.15,3.25,3.15,3.25,2393
2016-09-20,3.28,3.28,3.28,3.28,300
2016-09-21,3.16,3.16,2.86,3.1,16446
2016-09-22,3.12,3.19,3.1,3.18,11900
2016-09-23,3.18,3.18,3.18,3.18,382
2016-09-26,3.18,3.18,3.18,3.18,2
2016-09-27,3.18,3.27,3.15,3.2,16010
2016-09-28,3.22,3.27,3.2,3.27,11607
2016-09-29,3.27,3.59,3.26,3.59,23436
2016-09-30,3.6,3.7,3.59,3.69,14264
2016-10-03,3.52,3.69,3.33,3.33,9082
2016-10-04,3.35,3.44,3.35,3.44,502
2016-10-05,3.45,3.45,3.28,3.31,5677
2016-10-06,3.31,3.45,3.31,3.45,12769
2016-10-07,3.45,3.5,3.41,3.5,44354
2016-10-10,3.45,3.5,3.4,3.5,4204
2016-10-11,3.5,3.5,3.22,3.36,68029
2016-10-12,3.4,3.4,3.4,3.4,2
2016-10-13,3.37,3.58,3.37,3.58,30502
2016-10-14,3.58,3.58,3.58,3.58,322
2016-10-17,3.58,3.58,3.57,3.57,541
2016-10-18,3.58,3.58,3.4,3.58,24238
2016-10-19,3.5,3.5,3.5,3.5,1350
2016-10-20,3.5,3.57,3.28,3.3,13235
2016-10-21,3.45,3.45,3.3,3.45,25489
2016-10-24,3.53,3.55,3.5,3.5,30591
2016-10-25,3.55,3.55,3.46,3.47,22743
2016-10-26,3.54,3.55,3.5,3.55,5353
2016-10-27,3.57,3.57,3.57,3.57,6961
2016-10-28,3.57,3.57,3.55,3.55,1727
2016-10-31,3.54,3.55,3.54,3.55,10974
2016-11-02,3.55,3.57,3.4,3.49,18470
2016-11-03,3.26,3.52,3.26,3.52,84796
2016-11-04,3.5,3.52,3.27,3.27,25845
2016-11-07,3.4,3.4,3.27,3.27,2265
2016-11-08,3.35,3.35,3.15,3.15,20148
2016-11-09,3.15,3.32,3.04,3.3,8866
2016-11-10,3.31,3.48,3.3,3.35,18524
2016-11-14,3.38,3.46,3.2,3.46,2218
2016-11-15,3.4,3.52,3.3,3.52,11994
2016-11-16,3.5,3.5,3.35,3.5,1102
2016-11-17,3.5,3.5,3.5,3.5,2
2016-11-18,3.5,3.5,3.5,3.5,2
2016-11-21,3.49,3.5,3.33,3.49,11210
2016-11-22,3.45,3.45,3.25,3.29,9007
2016-11-23,3.43,3.43,3.43,3.43,582
2016-11-24,3.44,3.44,3.25,3.25,5382
2016-11-25,3.25,3.4,3.21,3.21,166352
2016-11-28,3.27,3.27,3.15,3.2,7964
2016-11-29,3.2,3.2,3.2,3.2,520
2016-11-30,3.2,3.2,2.91,2.98,19097
2016-12-01,2.97,2.97,2.7,2.77,102703
2016-12-02,2.85,2.9,2.7,2.9,14202
2016-12-05,2.89,2.89,2.61,2.61,25238
2016-12-06,2.6,2.6,2.34,2.43,86802
2016-12-07,2.53,2.97,2.53,2.8,89927
2016-12-08,2.8,2.8,2.61,2.79,8365
2016-12-09,2.74,2.88,2.72,2.77,9719
2016-12-12,2.61,2.77,2.6,2.77,1016
2016-12-13,2.7,2.7,2.6,2.7,3360
2016-12-14,2.7,2.7,2.51,2.51,15908
2016-12-15,2.51,2.51,2.5,2.5,5056
2016-12-16,2.54,2.65,2.54,2.65,44553
2016-12-19,2.79,2.79,2.54,2.54,202
2016-12-20,2.64,2.64,2.54,2.54,162
2016-12-21,2.7,2.7,2.7,2.7,5
2016-12-22,2.7,2.7,2.65,2.65,4239
2016-12-23,2.65,2.7,2.65,2.7,2810
2016-12-27,2.71,2.71,2.7,2.7,5003
2016-12-28,2.6,2.7,2.48,2.48,12070
2016-12-29,2.45,2.65,2.45,2.65,8080
2016-12-30,2.7,2.9,2.68,2.9,101889
2017-01-02,2.77,2.89,2.77,2.85,4211
2017-01-03,2.97,3.16,2.86,2.96,6955
2017-01-04,2.99,2.99,2.84,2.99,418
2017-01-05,2.97,2.97,2.68,2.68,5792
2017-01-09,2.68,2.93,2.64,2.64,14098
2017-01-10,2.73,2.73,2.45,2.45,23676
2017-01-11,2.47,2.68,2.45,2.48,35804
2017-01-12,2.56,2.56,2.37,2.37,5827
2017-01-13,2.4,2.56,2.34,2.36,19641
2017-01-16,2.4,2.55,2.35,2.36,6711
2017-01-17,2.4,2.54,2.37,2.39,3970
2017-01-18,2.39,2.49,2.28,2.28,4092
2017-01-19,2.35,2.49,2.26,2.41,6626
2017-01-20,2.39,2.4,2.39,2.4,746
2017-01-23,2.41,2.41,2.41,2.41,2
2017-01-24,2.41,2.41,2.22,2.3,7491
2017-01-25,2.31,2.39,2.24,2.37,8059
2017-01-26,2.4,2.4,2.3,2.39,4413
2017-01-27,2.3,2.3,2.28,2.28,302
2017-01-30,2.4,2.4,2.25,2.29,10488
2017-01-31,2.3,2.3,2.21,2.21,122
2017-02-01,2.21,2.43,2.21,2.29,27790
2017-02-02,2.44,2.44,2.29,2.29,3286
2017-02-03,2.27,2.34,2.26,2.34,1501
2017-02-06,2.34,2.43,2.3,2.3,15760
2017-02-07,2.3,2.47,2.3,2.41,6986
2017-02-08,2.4,2.4,2.3,2.39,9365
2017-02-09,2.39,2.39,2.24,2.24,1560
2017-02-10,2.24,2.32,2.24,2.28,5452
2017-02-13,2.25,2.34,2.11,2.3,16787
2017-02-14,2.36,2.36,2.14,2.2,27726
2017-02-15,2.3,2.3,2.07,2.21,24645
2017-02-16,2.21,2.21,2.05,2.05,5654
2017-02-17,2.1,2.1,1.89,1.93,58069
2017-02-20,1.99,2.25,1.99,2.1,57448
2017-02-21,2.1,2.22,1.99,2.09,30599
2017-02-22,2.08,2.14,1.95,2.06,27490
2017-02-23,2.14,2.15,2.1,2.15,2733
2017-02-24,2.15,2.15,2.01,2.09,26794
2017-02-27,2.09,2.16,2.09,2.1,14212
2017-02-28,2.12,2.24,2.1,2.2,21581
2017-03-01,2.3,2.4,2.09,2.4,48154
2017-03-02,2.3,2.39,2.2,2.35,33957
2017-03-03,2.48,2.48,2.27,2.37,8010
2017-03-06,2.37,2.37,2.19,2.28,37881
2017-03-07,2.28,2.48,2.2,2.26,41996
2017-03-08,2.34,2.34,2.21,2.3,62874
2017-03-09,2.25,2.34,2.09,2.09,23208
2017-03-10,2.11,2.11,2.05,2.05,7091
2017-03-13,2.1,2.11,2.1,2.11,2897
2017-03-14,2.1,2.1,2.07,2.1,11308
2017-03-15,2.11,2.11,2.07,2.11,2047
2017-03-16,2.11,2.11,2.09,2.11,2879
2017-03-17,2.11,2.11,2.06,2.06,2115
2017-03-20,2.1,2.1,2,2.09,3415
2017-03-21,2.09,2.09,2,2,2102
2017-03-22,2.09,2.09,1.95,2,25540
2017-03-23,1.98,2.09,1.92,1.95,33747
2017-03-24,1.99,1.99,1.9,1.9,3645
2017-03-27,2.07,2.08,2.06,2.08,12250
2017-03-28,2.09,2.09,2.08,2.08,55
2017-03-29,2.08,2.08,2.08,2.08,4
2017-03-30,2.09,2.09,2.08,2.09,453
2017-03-31,2.09,2.19,2.09,2.19,19891
2017-04-03,2.19,2.19,2.1,2.19,4082
2017-04-04,2.19,2.19,2,2,22
2017-04-05,2.01,2.08,2.01,2.08,110
2017-04-06,2.05,2.05,1.95,1.99,7786
2017-04-07,2,2,1.92,1.96,4850
2017-04-10,1.93,1.93,1.86,1.89,8152
2017-04-11,1.9,1.9,1.88,1.88,652
2017-04-12,1.9,1.9,1.89,1.89,1002
2017-04-13,1.89,1.89,1.86,1.86,10276
2017-04-18,1.88,1.88,1.85,1.85,18653
2017-04-19,1.85,1.85,1.82,1.85,10032
2017-04-20,1.85,1.85,1.85,1.85,2
2017-04-21,1.85,1.88,1.75,1.88,6794
2017-04-24,1.76,1.77,1.76,1.77,7672
2017-04-25,1.77,1.89,1.77,1.89,4898
2017-04-26,1.95,1.95,1.8,1.8,4602
2017-04-27,1.8,1.8,1.75,1.75,5507
2017-04-28,1.75,1.75,1.59,1.75,10636
2017-05-02,1.65,1.8,1.65,1.8,30333
2017-05-04,1.89,1.89,1.79,1.79,4702
2017-05-05,1.89,1.89,1.63,1.78,15839
2017-05-08,1.8,1.8,1.66,1.8,3278
2017-05-09,1.85,1.85,1.76,1.84,7724
2017-05-10,1.83,1.83,1.83,1.83,2
2017-05-11,1.83,1.83,1.83,1.83,2
2017-05-12,1.83,1.83,1.83,1.83,2
2017-05-15,1.71,1.78,1.6,1.63,12237
2017-05-16,1.61,1.63,1.55,1.6,9679
2017-05-17,1.62,1.62,1.46,1.47,20280
2017-05-18,1.6,1.6,1.45,1.45,13019
2017-05-19,1.45,1.58,1.19,1.19,106472
2017-05-22,1.19,1.25,0.91,0.91,164700
2017-05-23,0.95,0.98,0.91,0.94,35163
2017-05-24,0.94,0.95,0.91,0.95,14903
2017-05-25,0.96,0.96,0.89,0.93,8391
2017-05-26,0.94,0.94,0.85,0.88,39478
2017-05-29,0.91,0.91,0.82,0.89,65203
2017-05-30,0.9,0.99,0.81,0.9,128789
2017-05-31,0.91,0.91,0.84,0.87,27134
2017-06-01,0.89,0.89,0.85,0.88,13129
2017-06-02,0.89,0.89,0.84,0.85,34126
2017-06-05,0.87,0.87,0.87,0.87,1000
2017-06-06,0.89,0.89,0.89,0.89,2
2017-06-07,0.87,0.87,0.85,0.87,10203
2017-06-08,0.87,0.99,0.87,0.96,79278
2017-06-09,1,1.25,1,1.25,86985
2017-06-12,1.32,1.42,1.25,1.3,119534
2017-06-13,1.35,1.35,1.1,1.17,38114
2017-06-14,1.19,1.19,1.14,1.16,8277
2017-06-16,1.15,1.15,1.13,1.14,2708
2017-06-19,1.15,1.15,1.03,1.05,12043
2017-06-20,0.96,1.04,0.95,1.04,26235
2017-06-21,1.04,1.05,1.02,1.02,9672
2017-06-22,1.03,1.05,1.02,1.05,2073
2017-06-23,1.05,1.05,1,1.04,13824
2017-06-26,1.05,1.15,1.04,1.15,13872
2017-06-27,1.15,1.24,1.15,1.23,11244
2017-06-28,1.26,1.26,1.16,1.21,8900
2017-06-29,1.26,1.26,1.16,1.21,6326
2017-06-30,1.26,1.26,1.2,1.26,1753
2017-07-03,1.26,1.26,1.16,1.26,14311
2017-07-04,1.25,1.25,1.16,1.25,1655
2017-07-05,1.25,1.25,1.25,1.25,2
2017-07-06,1.26,1.51,1.26,1.35,71506
2017-07-07,1.22,1.34,1.21,1.27,43944
2017-07-10,1.29,1.29,1.18,1.18,3626
2017-07-11,1.18,1.25,1.18,1.25,6221
2017-07-12,1.3,1.3,1.18,1.29,15845
2017-07-13,1.28,1.39,1.2,1.2,4669
2017-07-14,1.2,1.25,1.2,1.25,1604
2017-07-17,1.25,1.25,1.19,1.25,1658
2017-07-18,1.28,1.28,1.28,1.28,2
2017-07-19,1.28,1.28,1.03,1.03,58405
2017-07-20,1.03,1.07,1.03,1.06,6268
2017-07-21,1.08,1.1,1.04,1.1,15463
2017-07-24,1.1,1.1,1.05,1.05,342
2017-07-25,1.09,1.09,1.07,1.07,840
2017-07-26,1.09,1.13,1.07,1.13,11763
2017-07-27,1.14,1.14,1.14,1.14,4982
2017-07-28,1.15,1.15,1.07,1.08,5602
2017-07-31,1.14,1.14,1.06,1.12,640
2017-08-01,1.15,1.15,1.05,1.13,11821
2017-08-02,1.1,1.1,1.03,1.07,4520
2017-08-03,1.12,1.12,1.03,1.12,12045
2017-08-04,1.14,1.14,1.08,1.14,8870
2017-08-07,1.14,1.14,1.07,1.14,6730
2017-08-08,1.14,1.14,1.05,1.1,1002
2017-08-09,1.1,1.1,1.02,1.09,18490
2017-08-10,1.1,1.1,1,1.1,2714
2017-08-11,1.1,1.1,1.06,1.1,8423
2017-08-14,1.1,1.1,1.1,1.1,2
2017-08-16,1.1,1.1,1.1,1.1,10767
2017-08-17,1.1,1.1,1.1,1.1,2
2017-08-18,1.1,1.1,1.1,1.1,4
2017-08-21,1.1,1.1,1,1.07,954
2017-08-22,1.1,1.1,1.08,1.1,2259
2017-08-23,1.1,1.1,1.1,1.1,2
2017-08-24,1.1,1.1,1,1,19622
2017-08-25,1.03,1.03,1,1.02,5558
2017-08-28,1.04,1.04,1.01,1.01,3787
2017-08-29,1.03,1.03,0.96,0.99,6742
2017-08-30,0.98,0.99,0.98,0.99,1308
2017-08-31,0.99,1.17,0.99,1.05,149356
2017-09-01,1.08,1.12,0.99,1.03,50389
2017-09-04,1.04,1.04,0.99,1.01,6812
2017-09-05,1.01,1.01,1,1.01,44294
2017-09-06,1.03,1.03,0.84,0.89,60008
2017-09-07,0.9,0.99,0.9,0.93,73643
2017-09-08,0.95,0.95,0.9,0.91,3119
2017-09-11,0.94,0.95,0.92,0.95,777
2017-09-12,0.94,0.95,0.94,0.95,2605
2017-09-13,0.95,0.95,0.9,0.94,3351
2017-09-14,0.93,0.93,0.93,0.93,2
2017-09-15,0.93,0.93,0.93,0.93,1092
2017-09-18,0.94,0.94,0.88,0.9,14457
2017-09-19,0.9,0.94,0.86,0.94,1885
2017-09-20,0.94,0.94,0.86,0.89,28997
2017-09-21,0.89,0.89,0.87,0.88,2738
2017-09-22,0.9,0.9,0.87,0.87,15153
2017-09-25,0.88,0.93,0.84,0.85,56347
2017-09-26,0.87,0.87,0.87,0.87,2
2017-09-27,0.86,0.86,0.83,0.83,3535
2017-09-28,0.85,0.86,0.72,0.78,49607
2017-09-29,0.78,0.8,0.75,0.8,8070
2017-10-02,0.88,0.93,0.84,0.85,22955
2017-10-03,0.86,0.9,0.83,0.88,22013
2017-10-04,0.87,0.92,0.84,0.86,62661
2017-10-05,0.92,0.92,0.86,0.86,1162
2017-10-06,0.86,0.86,0.8,0.8,1045
2017-10-09,0.84,0.9,0.8,0.84,8303
2017-10-10,0.88,0.92,0.8,0.88,21527
2017-10-11,0.9,0.9,0.84,0.89,2003
2017-10-12,0.86,0.86,0.83,0.86,2032
2017-10-13,0.86,0.86,0.86,0.86,1
2017-10-16,0.84,0.87,0.84,0.86,34876
2017-10-17,0.89,0.89,0.87,0.87,6041
2017-10-18,0.89,0.89,0.84,0.84,6956
2017-10-19,0.89,0.89,0.84,0.84,902
2017-10-20,0.87,0.87,0.83,0.83,14679
2017-10-23,0.86,0.86,0.82,0.85,21486
2017-10-24,0.92,0.92,0.85,0.91,95
2017-10-25,0.9,0.9,0.81,0.89,9836
2017-10-26,0.9,0.9,0.85,0.86,1279
2017-10-27,0.9,0.9,0.81,0.81,7775
2017-10-30,0.81,0.84,0.81,0.84,7127
2017-10-31,0.84,0.84,0.78,0.8,29511
2017-11-02,0.84,0.84,0.79,0.79,798
2017-11-03,0.83,0.83,0.83,0.83,2
2017-11-06,0.83,0.83,0.76,0.79,13250
2017-11-07,0.83,0.83,0.74,0.78,28854
2017-11-08,0.76,0.76,0.76,0.76,915
2017-11-09,0.78,0.78,0.75,0.77,2351
2017-11-10,0.74,0.77,0.74,0.77,2229
2017-11-13,0.78,0.79,0.67,0.7,170528
2017-11-14,0.7,0.71,0.69,0.7,21582
2017-11-15,0.7,0.77,0.7,0.75,76789
2017-11-16,0.78,0.8,0.77,0.8,10603
2017-11-17,0.81,0.81,0.74,0.74,21959
2017-11-20,0.75,0.75,0.75,0.75,3193
2017-11-21,0.75,0.75,0.73,0.75,5
2017-11-22,0.75,0.75,0.74,0.74,5
2017-11-23,0.7,0.74,0.7,0.73,14579
2017-11-24,0.76,0.76,0.72,0.73,40278
2017-11-27,0.75,0.75,0.71,0.73,102941
2017-11-28,0.75,0.75,0.71,0.72,6346
2017-11-29,0.73,0.73,0.67,0.72,11957
2017-11-30,0.72,0.72,0.65,0.65,120268
2017-12-01,0.71,0.71,0.62,0.7,27108
2017-12-04,0.67,0.73,0.67,0.7,13556
2017-12-05,0.72,0.72,0.66,0.72,78433
2017-12-06,0.66,0.72,0.66,0.7,15677
2017-12-07,0.68,0.72,0.68,0.72,130769
2017-12-08,0.72,0.72,0.7,0.72,6572
2017-12-11,0.72,0.72,0.68,0.7,31230
2017-12-12,0.72,0.72,0.7,0.7,1756
2017-12-13,0.7,0.72,0.7,0.72,12866
2017-12-14,0.7,0.7,0.7,0.7,2554
2017-12-15,0.72,0.72,0.72,0.72,2000
2017-12-18,0.73,0.73,0.69,0.7,137236
2017-12-19,0.69,0.71,0.64,0.67,41520
2017-12-20,0.7,0.7,0.63,0.65,916
2017-12-21,0.65,0.65,0.53,0.53,62055
2017-12-22,0.55,0.55,0.42,0.49,86864
2017-12-27,0.52,0.52,0.44,0.45,91836
2017-12-28,0.45,0.45,0.4,0.43,62683
2017-12-29,0.42,0.43,0.4,0.43,58623
2018-01-03,0.46,0.46,0.46,0.46,8361
2018-01-04,0.46,0.46,0.43,0.43,61645
2018-01-05,0.43,0.51,0.43,0.51,1086992
2018-01-08,0.65,0.71,0.65,0.71,359437
2018-01-09,0.82,0.9,0.62,0.62,993616
2018-01-10,0.61,0.65,0.57,0.59,329824
2018-01-11,0.56,0.58,0.5,0.5,568705
2018-01-12,0.51,0.53,0.48,0.51,568665
2018-01-15,0.52,0.52,0.49,0.49,149846
2018-01-16,0.49,0.51,0.45,0.47,186905
2018-01-17,0.46,0.46,0.42,0.45,707868
2018-01-18,0.45,0.58,0.45,0.53,1281465
2018-01-19,0.54,0.57,0.53,0.53,325853
2018-01-22,0.54,0.56,0.5,0.52,149406
2018-01-23,0.52,0.52,0.47,0.49,231726
2018-01-24,0.5,0.51,0.49,0.51,55105
2018-01-25,0.51,0.51,0.47,0.48,79986
2018-01-26,0.49,0.49,0.48,0.49,31849
2018-01-29,0.49,0.49,0.47,0.48,132979
2018-01-30,0.49,0.63,0.48,0.63,1492636
2018-01-31,0.65,0.68,0.56,0.6,739517
2018-02-01,0.59,0.67,0.57,0.59,492416
2018-02-02,0.59,0.6,0.57,0.6,22422
2018-02-05,0.61,0.61,0.55,0.57,77241
2018-02-06,0.56,0.56,0.46,0.51,600022
2018-02-07,0.52,0.57,0.5,0.54,209732
2018-02-08,0.54,0.54,0.5,0.52,238809
2018-02-09,0.5,0.51,0.48,0.51,88796
2018-02-12,0.52,0.52,0.49,0.52,31444
2018-02-13,0.52,0.59,0.52,0.58,325266
2018-02-14,0.57,0.62,0.55,0.55,216642
2018-02-15,0.55,0.55,0.52,0.52,83137
2018-02-16,0.53,0.53,0.49,0.5,287292
2018-02-19,0.5,0.52,0.5,0.51,23250
2018-02-20,0.52,0.52,0.5,0.51,69509
2018-02-21,0.52,0.53,0.5,0.53,81185
2018-02-22,0.53,0.53,0.5,0.53,59083
2018-02-23,0.53,0.53,0.5,0.52,40278
2018-02-26,0.52,0.52,0.49,0.51,64316
2018-02-27,0.51,0.51,0.46,0.48,118157
2018-02-28,0.48,0.5,0.46,0.49,33845
2018-03-01,0.49,0.5,0.47,0.48,37871
2018-03-02,0.49,0.49,0.46,0.47,32817
2018-03-05,0.48,0.48,0.45,0.47,11438
2018-03-06,0.47,0.48,0.44,0.45,84568
2018-03-07,0.45,0.48,0.42,0.46,97505
2018-03-08,0.46,0.46,0.44,0.46,24264
2018-03-09,0.47,0.47,0.44,0.47,19196
2018-03-12,0.44,0.47,0.44,0.46,6973
2018-03-13,0.46,0.49,0.42,0.48,244631
2018-03-14,0.48,0.48,0.45,0.47,42263
2018-03-15,0.47,0.56,0.47,0.55,332039
2018-03-16,0.55,0.55,0.5,0.5,38190
2018-03-19,0.54,0.54,0.45,0.45,102841
2018-03-20,0.46,0.5,0.46,0.5,51596
2018-03-21,0.49,0.49,0.46,0.49,14449
2018-03-22,0.49,0.5,0.46,0.48,43466
2018-03-23,0.48,0.48,0.44,0.47,39801
2018-03-26,0.47,0.47,0.47,0.47,1
2018-03-27,0.47,0.47,0.47,0.47,1
2018-03-28,0.47,0.47,0.44,0.45,36756
2018-03-29,0.44,0.45,0.44,0.45,2562
2018-04-03,0.44,0.45,0.43,0.44,4298
2018-04-04,0.45,0.45,0.42,0.42,4561
2018-04-05,0.45,0.45,0.4,0.4,27581
2018-04-06,0.4,0.41,0.4,0.41,5614
2018-04-09,0.42,0.42,0.4,0.42,9921
2018-04-10,0.42,0.42,0.42,0.42,2001
2018-04-11,0.42,0.46,0.4,0.44,59043
2018-04-12,0.44,0.44,0.41,0.42,8491
2018-04-13,0.44,0.49,0.42,0.45,122408
2018-04-16,0.46,0.46,0.41,0.43,90635
2018-04-17,0.42,0.42,0.4,0.42,25930
2018-04-18,0.43,0.43,0.39,0.4,50067
2018-04-19,0.4,0.41,0.39,0.41,2501
2018-04-20,0.41,0.41,0.39,0.41,2936
2018-04-23,0.41,0.42,0.39,0.42,32790
2018-04-24,0.42,0.42,0.38,0.41,37670
2018-04-25,0.4,0.4,0.38,0.4,4223
2018-04-26,0.4,0.4,0.36,0.38,9742
2018-04-27,0.38,0.41,0.35,0.4,70007
2018-04-30,0.41,0.41,0.35,0.36,42780
2018-05-02,0.34,0.36,0.34,0.36,9138
2018-05-04,0.33,0.37,0.32,0.34,84859
2018-05-07,0.37,0.37,0.34,0.36,2202
2018-05-08,0.33,0.39,0.33,0.39,33855
2018-05-09,0.41,0.41,0.41,0.41,1
2018-05-10,0.41,0.41,0.4,0.4,1001
2018-05-11,0.4,0.4,0.39,0.4,1031
2018-05-14,0.39,0.39,0.38,0.38,2000
2018-05-15,0.38,0.38,0.38,0.38,1
2018-05-16,0.38,0.38,0.38,0.38,500
2018-05-17,0.37,0.37,0.34,0.36,12787
2018-05-18,0.35,0.36,0.32,0.35,10316
2018-05-21,0.35,0.35,0.32,0.35,8845
2018-05-22,0.35,0.35,0.32,0.35,2604
2018-05-23,0.37,0.37,0.36,0.36,6301
2018-05-24,0.36,0.36,0.36,0.36,1
2018-05-25,0.36,0.36,0.32,0.34,5108
2018-05-28,0.34,0.34,0.31,0.34,5036
2018-05-29,0.31,0.34,0.31,0.34,3
2018-05-30,0.3,0.3,0.24,0.27,93872
2018-06-01,0.24,0.26,0.22,0.25,64813
2018-06-04,0.25,0.25,0.25,0.25,17282
2018-06-05,0.22,0.25,0.22,0.25,13635
2018-06-06,0.25,0.26,0.22,0.25,12506
2018-06-07,0.25,0.25,0.23,0.24,2091
2018-06-08,0.25,0.25,0.21,0.21,164530
2018-06-11,0.21,0.21,0.19,0.21,115654
2018-06-12,0.21,0.21,0.2,0.21,15488
2018-06-13,0.2,0.21,0.2,0.21,22316
2018-06-14,0.21,0.21,0.2,0.21,4
2018-06-15,0.21,0.28,0.21,0.28,269523
2018-06-18,0.27,0.33,0.27,0.33,219176
2018-06-19,0.32,0.38,0.32,0.38,161047
2018-06-20,0.42,0.46,0.4,0.46,385193
2018-06-21,0.48,0.57,0.48,0.57,572013
2018-06-22,0.61,0.63,0.5,0.5,177164
2018-06-25,0.46,0.5,0.4,0.4,192311
2018-06-26,0.4,0.45,0.37,0.45,96666
2018-06-27,0.46,0.46,0.38,0.42,120189
2018-06-28,0.42,0.5,0.42,0.5,351373
2018-06-29,0.52,0.64,0.48,0.64,625831
2018-07-02,0.6,0.6,0.6,0.6,220360
2018-07-03,0.6,0.6,0.6,0.6,242448
2018-07-04,0.63,0.63,0.6,0.6,61254
2018-07-05,0.6,0.63,0.6,0.63,34964
2018-07-06,0.63,0.63,0.61,0.61,1797
2018-07-09,0.61,0.61,0.61,0.61,1778
2018-07-10,0.5,0.5,0.5,0.5,1666
2018-07-12,0.55,0.55,0.55,0.55,55
2018-07-13,0.6,0.6,0.6,0.6,1612
2018-07-16,0.59,0.59,0.59,0.59,9476
2018-07-17,0.52,0.52,0.52,0.52,2500
2018-07-18,0.45,0.45,0.44,0.44,16999
2018-07-19,0.44,0.44,0.4,0.4,10686
2018-07-23,0.46,0.46,0.46,0.46,1000
2018-07-25,0.4,0.4,0.4,0.4,11784
2018-07-26,0.4,0.4,0.4,0.4,1650
2018-07-27,0.44,0.45,0.44,0.45,3236
2018-07-30,0.45,0.45,0.45,0.45,4000
2018-07-31,0.49,0.49,0.49,0.49,100
2018-08-01,0.49,0.49,0.49,0.49,100
2018-08-06,0.41,0.46,0.41,0.46,4879
2018-08-08,0.42,0.42,0.42,0.42,1776
2018-08-09,0.42,0.42,0.42,0.42,12169
2018-08-13,0.4,0.42,0.4,0.42,18499
2018-08-17,0.4,0.4,0.4,0.4,9485
2018-08-20,0.4,0.4,0.4,0.4,1
2018-08-22,0.4,0.4,0.4,0.4,151
2018-08-23,0.4,0.4,0.4,0.4,1
2018-08-24,0.4,0.4,0.4,0.4,4267
2018-08-27,0.39,0.39,0.39,0.39,1828
2018-08-28,0.39,0.39,0.39,0.39,5768
2018-08-30,0.39,0.39,0.39,0.39,1
2018-09-04,0.4,0.4,0.4,0.4,2247
2018-09-06,0.37,0.37,0.37,0.37,5600
2018-09-07,0.4,0.4,0.37,0.37,13174
2018-09-10,0.36,0.36,0.36,0.36,1453
2018-09-11,0.4,0.44,0.4,0.44,38355
2018-09-12,0.47,0.5,0.47,0.5,8965
2018-09-13,0.42,0.5,0.42,0.5,2100
2018-09-14,0.5,0.52,0.5,0.52,1469
2018-09-17,0.51,0.51,0.5,0.5,3500
2018-09-21,0.48,0.48,0.48,0.48,2845
2018-09-24,0.48,0.48,0.48,0.48,4
2018-09-26,0.45,0.45,0.42,0.42,7596
2018-09-27,0.47,0.47,0.47,0.47,100
2018-09-28,0.44,0.52,0.44,0.52,32879
2018-10-01,0.5,0.5,0.5,0.5,84
2018-10-03,0.5,0.5,0.5,0.5,200
2018-10-04,0.52,0.52,0.52,0.52,50
2018-10-10,0.46,0.46,0.46,0.46,11570
2018-10-12,0.46,0.46,0.46,0.46,4120
2018-10-16,0.43,0.43,0.43,0.43,4
